Channel,Duration,Recovered,Start,End,Category,Subs_start,Activity_start,Views_start
UCprO-2bug3DGuZlhZPM9E4A,37,False,209,246,People & Blogs,36954.0,1,2507419.0
UCFqTvxZzQOOVR4WgMS8QFTg,11,True,96,107,Entertainment,13897.307291666664,6,14005525.348958336
UCpNpgFCef1shB6dzl_8F2hA,22,False,213,235,People & Blogs,117591.65104166669,1,8729246.234375
UCcrHYpd-WvXDrJDZ-D4AYyQ,28,False,151,179,Gaming,14345.0,0,3710031.0
UCMVxGzgsFscP0mtAVDyzTGQ,22,False,208,230,Education,2684182.489583333,1,638867140.2291666
UC-_zxXP5Qo4D4eoWe4gFC_w,15,True,147,162,Music,170615.207253886,2,32294186.896373056
UCa49dzlQkHimlD3goyJQ3pg,17,False,217,234,Gaming,14766.076923076924,6,3625704.615384616
UCVInAdOJx6xE3U70ix2270Q,13,True,139,152,People & Blogs,14026.235294117649,2,1248320.705882353
UCdpNlG_xAqIPcayooY1iQ8w,12,True,108,120,Comedy,16223.020833333336,0,9817263.208333334
UCYPiP1axmbP39RlZ_CMO4Rw,13,True,212,225,Sports,84030.77604166669,1,7633512.442708332
UC3H4WjRAO6kdBEjwcTnnbTA,21,False,158,179,People & Blogs,20022.104166666668,0,412573.525
UCEejUKQxowUvC8zaSId21Rw,14,True,139,153,Howto & Style,146397.0,3,7533298.0
UCjZ9zWvBOBEOl31Z37qv33w,25,False,187,212,Film and Animation,20001.027777777777,0,4259262.763888889
UCUix6Sk2MZkVOr5PWQrtH1g,10,True,181,191,Entertainment,2515.8148148148152,0,1063689.9305555555
UCQbS7pCl-DOvQ_4a5Av_eJA,15,True,163,178,Music,10036.35,2,7422987.975
UCvqK4rFM7A-j8Xp0V0fZDgA,9,True,110,119,Science & Technology,26071.89583333333,1,14739235.723958336
UCCYRx06dllZJ-SIBrX46DOw,13,True,100,113,Howto & Style,36227.43229166666,3,2154119.6875
UCaqFSp5MMEobRHB-nVXpXKg,15,True,169,184,Science & Technology,77429.5,3,44235890.0
UCQ-j1sxY4BtVUfi9lev1Jsw,9,True,238,247,Gaming,11631.0,8,3444828.1818181816
UCQBEHg0j6baNS1Lya-L4BJw,10,True,199,209,Gaming,1213590.822916667,9,377199040.1458333
UCIhvXyMhsvV1ZCJ6N9UIalw,17,False,190,207,Entertainment,58456.125,3,16175245.75
UCM2r5kP4EoLgOvjTxiI837w,28,False,207,235,People & Blogs,58644.17592592593,2,4509094.032407409
UCgQE1zfY_vZlf2QA38YgpOw,14,True,157,171,Gaming,68685.6875,0,27873359.53125
UCxjilPe0ilo82RCvqYihZtw,10,True,189,199,Gaming,54147.5,1,1235890.5
UCfWZwsP8trUy5uHJg8gcGIQ,12,True,199,211,Education,59527.547169811325,0,2845224.539622642
UC1YPvcxMTtdKz5ptonC3HZA,11,True,206,217,Howto & Style,173960.890625,10,27936135.8125
UCFcI8lexe5s0eNfRxxFKvZA,8,True,147,155,People & Blogs,1432.4375,0,381032.02083333326
UCD1xfpBNDwEowe3UtXbdbfw,21,False,153,174,Music,16479.0,0,3452835.0
UCZiX-B0F1wiGbJnmWWjtTQA,26,False,187,213,People & Blogs,25289.0,0,6527941.0
UCP6A1maeReUZ_nW6gDhgz-w,8,True,107,115,Entertainment,11040.5,0,8181963.875
UCdC4wujwuxoAg3tGr7QS9HQ,15,True,221,236,Comedy,28348.094240837687,21,734542.7539267016
UCwNtOmG3ZmJSAWA0S5EmeTQ,20,False,209,229,People & Blogs,71946.140625,5,3099008.161458333
UCJAPtH_erhqONKVnktPKv8g,8,True,214,222,Entertainment,21808.64423076923,0,4588249.692307692
UClDjLRfe12mmqSRBvADwmrA,9,True,203,212,Sports,35246.067708333336,1,6356048.119791668
UCDUfHtj33MCmSzNkBy3BQ6g,28,False,208,236,News & Politics,31540.44270833333,9,39539558.16666666
UCEoWWDr-vfw24mw0tRWADCg,32,False,102,134,Gaming,236.0,0,153704.70370370368
UCwPLGZTmhvc9QcdjeF_Rr2w,23,False,101,124,Travel & Events,6489.444444444444,0,7437065.217592592
UCFxCHjzUY8E71gxgTYzBbNw,10,True,90,100,Gaming,1322.625,0,92667.875
UCeRYN0tYBQVrC2cKsxJjdow,32,False,192,224,News & Politics,15868.0,1,2111467.2
UCkCXoyn7uU_cQFC0TMBw9Fw,18,False,219,237,People & Blogs,15192.989528795812,0,2366753.5287958113
UCbffkBuYqvplWZ9Ct0RI2BQ,22,False,188,210,Howto & Style,30929.0,0,14059831.0
UC73VygG5fx7mK2-igGoh8dw,19,False,228,247,Howto & Style,333675.0,0,25671588.0
UCJ3KpCmzQZEGNoJ7FHkA72g,14,True,113,127,Gaming,10522.729166666666,0,316634.85416666674
UCwWVYXZF0oQ_sNWL0ZqYh4A,21,False,190,211,People & Blogs,27821.0,0,460718.234375
UCTWGYPPR1IfcXWd0Eo_L3fA,9,True,192,201,Gaming,22605.46,3,7231697.15
UCSQKFnvOs5wmYNb6hK2hnBw,23,False,219,242,People & Blogs,54844.515625,2,2825299.1875
UCI01ALrw_kI_a8QXqO96VPg,19,False,135,154,People & Blogs,21208.58333333333,1,325172.125
UCYYry2Bwe6SfJ-kqUfhQbfQ,9,True,202,211,Music,33238.84375,0,4857466.1875
UC8D4b1ALH5RGvonypSL6e0g,31,False,208,239,Entertainment,115163.50520833331,0,23992536.48958333
UCiG74GUuX4ssQM8A3oBkxbg,17,False,167,184,Music,1092.090909090909,1,26946.181818181816
UCVepIJedg6BMQeSgjPY4e6A,20,False,162,182,Sports,269626.75,0,35453760.13612565
UCswXSYM6yvFYZHZh7IrY6vw,8,True,133,141,Entertainment,12216.5,12,460157.0
UCF14ykJETGsWMCEhL8WNs9Q,11,True,236,247,Howto & Style,881495.25,0,94225709.25
UC3v44KBJPFKoMaoiQTUPk0g,26,False,155,181,Gaming,11251.671296296296,0,1974800.476851852
UCfXHPKt-HHYX05-kSeN3JFA,29,False,141,170,Education,43398.875,1,12003915.375
UC8q-r23NYNxLutXIcgxoF-g,19,False,182,201,Sports,27698.125,7,23604843.375
UCk5QMQtOsPfi9w6JxktCR9w,15,True,176,191,Music,10243.75,3,4538625.5
UC78MYY2TMZyme-mJLz33C2w,16,False,165,181,Gaming,19436.2,2,8563208.8
UCQXkT21bd56kpEJ1Y33YWnA,8,True,178,186,Entertainment,54078.5,2,4680413.875
UCVDMVDVHqLKbTSMR46Bc4hQ,26,False,192,218,News & Politics,39236.625,0,13519797.875
UCYVUHo0pJ-lXklIfuMrJ8wA,20,False,110,130,Autos & Vehicles,65359.86979166666,0,24661672.46354167
UCelj3wPr_BtEa04zeZFBOFA,8,True,200,208,Pets & Animals,130254.68229166669,0,118404729.20833331
UCa-UG-fkNRUeD27c260S8Gw,11,True,218,229,Howto & Style,28312.625,1,2131836.375
UC1L5YrK7KKAZhFXAPhtEFqA,29,False,111,140,Gaming,5811.427083333332,0,36630.625
UCvBROd1zMzi5KNDFajZ6l9w,25,False,221,246,Gaming,9679.858638743455,2,236053.57068062827
UCKK3QkCPk6VyJuQ21PRTgAQ,16,False,190,206,Autos & Vehicles,47240.0,0,8613123.5
UC0Xe2bvq_2uucE2IRALSR_Q,22,False,200,222,Gaming,46576.29166666666,4,5406677.807291667
UC7Q-grTQpJms6aJrTVgMkDw,9,True,102,111,People & Blogs,47447.82291666666,0,661330.3333333335
UC_PW4bki_2kqJr3d0mf9s6Q,20,False,214,234,Gaming,22843.50694444444,3,489771.76041666674
UCU6npyCs2Fwyf542sJN39jQ,21,False,186,207,News & Politics,17168.75,2,7711701.5
UCAoa8e4Xjs8B8mmKX7iaG5Q,11,True,124,135,Entertainment,35273.213541666664,0,18168891.734375
UCsx4XWIceP5TsfGAT3Cuxpw,16,False,188,204,Gaming,625396.25,2,136530090.0
UCecHYY1T_gV7GoLGEcb-6FQ,17,False,121,138,Music,219.0,0,19554.64130626655
UC337i8LcUSM4UMbLf820I8Q,8,True,209,217,Entertainment,31256.81770833333,3,3715300.40625
UCYjBy4ZsuFCNRlFKeKK98jA,9,True,107,116,Music,217.73958333333331,0,28201.66145833333
UC8j5ToNLHaINgnzbwhMFKZw,23,False,147,170,Entertainment,48758.21354166666,5,18133218.104166668
UCyuuwpBHl3_-bYNGcTTZ0vw,16,False,179,195,Entertainment,50691.25,0,3133775.25
UCRHXjYbkCzDHDaHvg22pPIQ,19,False,227,246,Howto & Style,41813.0,0,3049862.923076923
UC8scHotEtSvCezLN8IYdsPg,11,True,230,241,Music,11142.555555555557,1,5479229.222222222
UCf59r2YSRjGCGjZtoq0qUZA,10,True,141,151,Education,4310.0,0,2206225.0
UCZwQ9ZdMW7Bp6lzzPrLVqQw,21,False,189,210,Comedy,1980.25,0,119583.0
UCYriZEnCct8kM9Xx2kH2z8A,30,False,176,206,People & Blogs,21064.5,1,32838696.625
UCRzdULLRzJKp_PBLVbAdT3A,8,True,171,179,Gaming,58.0,0,8239.222222222223
UCMpw8XIC9rQcp_uBO4GJP1w,17,False,147,164,Entertainment,9355.692708333334,0,886296.140625
UCJme9Xb1BW5R7F01r0SABZg,31,False,175,206,Gaming,63299.5,0,49061035.0
UCG7o-rtlhM-d9JZa2NCXTcA,30,False,103,133,Comedy,9872.380208333334,0,3215135.177083333
UCxKPZeC-QCTtQahRcSLYHKQ,12,True,115,127,People & Blogs,13147.0,2,1794556.0
UCm3mcJxZuJTHiK_lWahv9kQ,32,False,152,184,Pets & Animals,7791.777777777777,1,3731476.111111112
UC9s4rNWZZ6Nh1YhPNltttGQ,11,True,103,114,Gaming,5614.504629629631,20,5841808.990740743
UCnYhL9maBqmD-_3wThUhCog,9,True,132,141,Gaming,20720.33333333333,4,6164357.333333332
UCoJLNR41YVp06Fg7N-EoWYg,14,True,224,238,People & Blogs,47803.23529411763,0,6101514.705882353
UCe9g_wsVXN17qmw8kPk4hRw,14,True,119,133,News & Politics,36197.75,1,1282916.875
UC0HRHwKCY4r8xm8pPAdUlYQ,15,True,99,114,Education,16961.341145833332,1,1722786.768229167
UCdyaDFkhGJ9k_gfWEH654Mg,11,True,229,240,Sports,77750.0,2,22684585.0
UCYVIjW1HOBK2hf5cxCMNbvw,17,False,95,112,People & Blogs,10145.520833333334,0,667848.0625
UCCnL9i3G8vnbQ6mR1DBqvRA,11,True,191,202,People & Blogs,113232.875,0,4760972.875
UCqIFO8jF6Q6Hj37w_ySdETQ,22,False,196,218,Science & Technology,50272.0,6,2304274.4
UCGlDX5OlXkIL8-T9Pi1_YdA,29,False,185,214,Film and Animation,16961.875,2,7332158.75
UCmKm7HJdOfkWLyml-fzKlVg,19,False,176,195,Music,2246459.375,0,83570153.5
UChBhKhjYjOLQOpVvrCCZYaQ,36,False,194,230,Entertainment,65123.02604166666,0,1575533.255208333
UCiZs2DmLnyunAf9tQrZoXLg,21,False,177,198,Entertainment,168126.625,0,26444266.5
UCTWyTYtcV2ZWbze-EaaTraA,15,True,147,162,Education,25316.4375,2,6283451.744791668
UCjAHKTDHKYUh38ftkWvf5Gw,10,True,136,146,Gaming,2842.333333333333,25,698956.0
UC_inWj3F9MNm5iMsDmApE4Q,43,False,193,236,Entertainment,23324.0,14,12033749.692307692
UC2H0IyWrSivVJZDDFIqrq_A,20,False,178,198,People & Blogs,7564.777777777777,2,3430929.888888888
UCdkJ6pj0NXox_M0EpC51iaQ,11,True,221,232,Entertainment,187438.2251308901,0,9045070.09947644
UCXj1zUd-FMDSn1xgACOXTVw,9,True,95,104,Gaming,595.0,2,171216.54922279794
UC9izEexmKR2N-x-KmjfYxVA,9,True,125,134,Pets & Animals,669.25,0,74461.25
UCp9sd-ClAGQv5bmujPZgrNw,34,False,199,233,Gaming,23325.0553633218,1,2077382.7439446368
UC0x3fwFatAgvNLq2aiFBEmA,8,True,157,165,Gaming,9693.925,2,11846810.470833331
UCBhjS8jNJzjI8xrW2HWsT1w,11,True,227,238,People & Blogs,21601.0,0,1467385.8571428568
UCm0KweJ_9vqWUZmT8dQe41Q,10,True,184,194,Howto & Style,106798.5,0,10525839.5
UC50CH2YLP59DxEmjhfRpDww,24,False,209,233,Comedy,63743.42708333334,10,5823372.125
UCI_r_z19Be3Et4wNbwh_6NQ,21,False,225,246,People & Blogs,226184.86979166663,0,10321977.765625
UCNRY95EJXYBNK9KaouJ5nsg,14,True,205,219,Entertainment,42630.800925925934,28,17626967.532407407
UCTBbsDNQyuBiR1VP965OlUQ,29,False,178,207,Entertainment,115092.75,0,28213166.75
UCUHIrjWu6eTGDtkg03fDG7Q,15,True,209,224,Howto & Style,586712.5052083335,2,31782240.36979167
UC6PJu-F2FvReSw5EM783Jew,21,False,156,177,Gaming,24167.560185185182,0,5749749.027777777
UCRzzrDfhsQog5TE8WOUXJAQ,8,True,124,132,Music,15833.557291666664,0,5364785.046875
UC4dZmG_Q4J_SkwR5aVFYNiQ,11,True,138,149,Science & Technology,15215.239583333336,1,626276.4114583335
UCSh5I9dXQnrRnM0omAnspuQ,24,False,165,189,Howto & Style,11952.203125,2,280259.88020833326
UCH6GZyTRjMPJD3-YjAOEJqA,13,True,196,209,Gaming,14381.75707154742,0,45955180.10648918
UCK8sQmJBp8GCxrOtXWBpyEA,11,True,129,140,Science & Technology,5267367.625,8,1356588275.0
UCw7ptCTcVWWf-pXH4mrnV4w,9,True,180,189,Music,7791.625,11,1862129.0
UCt5GvjFohf9IB8rXDVy8EJw,23,False,188,211,Film and Animation,27626.0,0,1232986.5
UCLjRbUljNxeCUXto5ASjexw,19,False,225,244,Autos & Vehicles,25297.818181818184,0,2048802.5454545456
UC7KzQoXgmx4qi4bj-0MtHQg,13,True,107,120,People & Blogs,25773.66145833333,0,213993.18229166663
UCMSXHBVT033NZyOGccDwSug,9,True,166,175,Gaming,1108.8425925925926,0,24836.26388888889
UCYqlgVmUiymoyMgdvvu5AyQ,11,True,199,210,Education,7807.898148148148,0,341859.50925925927
UCdy-3GIGZy2DD65TPg3i1GA,14,True,98,112,Music,52389.9375,0,12011229.510416664
UCwwour_QEKLUJP6fNgBil7w,21,False,167,188,Gaming,11875.75,2,615250.75
UCKjEtnnXEHsXE9IvCb92V7g,20,False,119,139,Sports,76897.25,24,46874801.0
UCAZaS96LQ4vNaimpoq5xsDA,24,False,139,163,Gaming,17373.571428571428,4,2310841.9285714286
UCelmrlgNuOk6H1slK9yMbfg,17,False,201,218,Travel & Events,29935.22395833333,0,49820469.97395834
UCf2eYf81QZ1XX4hohfcwPxQ,32,False,200,232,Gaming,147968.76041666663,8,19686500.453125
UC07SA3pOuv-OY3PWSxaxa8A,24,False,199,223,People & Blogs,7371.046875,3,5194976.942708333
UCQfaYvw9mOvDyqaoYSGFKEg,11,True,132,143,Howto & Style,10111.072916666666,0,110356.9375
UCvtPXp-Y6hHlRYi-K_Dftgw,20,False,205,225,Entertainment,22207.575,18,6513772.491666666
UCLODHjCoruKUcUK4d1btK4g,10,True,192,202,Entertainment,26531.25,0,1517405.875
UC8sP_PKO4UudhGt0gpYfmdA,18,False,213,231,Education,53907.45,2,9183318.341666669
UC8UH52nB-bHjpDfGFR1gssw,24,False,122,146,Howto & Style,17435.0,1,2362433.0
UCoWAp_mdISj886ClvDrwTYg,10,True,111,121,People & Blogs,3863.411458333334,0,116695.34375
UCDihTb32f-akYC5_G48C9DA,19,False,212,231,Gaming,25213.375,14,428879.125
UCuNoylnZyF5o0x3fbbb2-Dw,16,False,220,236,Music,15262.125,0,4744611.75
UCZXW3FevmEK9t9XpXTYkPMg,20,False,134,154,Gaming,7835.079166666666,0,215247.8393782384
UCYseMua7Qwpg9kc8gase1Hg,19,False,212,231,Science & Technology,9901.904166666667,0,1040102.95
UCWLuJ8KZBypcoOHtZPoyEhw,19,False,223,242,Howto & Style,63850.0,0,7138379.7
UCdKOS41KltZuEVlhXjTO-9w,31,False,216,247,Gaming,507920.58333333326,0,259164698.32291663
UC143FTn77pQveRLlEE6qx0Q,10,True,199,209,Science & Technology,30532.520737327188,0,1579278.732718894
UCRSyaEBCUwi_zMzGoWwj2Xw,23,False,145,168,People & Blogs,10689.546875,0,5240675.729166667
UC835-cI1YECh9iNMXH13fKw,20,False,112,132,Comedy,135187.546875,0,17439399.036458332
UCuixMA_8FPiFuAugxYwoD1Q,11,True,148,159,People & Blogs,48200.33333333334,2,498680.40625
UCPr3T20IPZ03gU9gZ2BwM5g,8,True,193,201,Comedy,45759.25,0,12862014.0
UCEzpZObez51nBnI6E1TQRwg,9,True,208,217,People & Blogs,98556.3125,0,10302430.208333334
UC1tAza6iL3yB0QXRoGl49KQ,8,True,191,199,Entertainment,13477.117647058823,0,2567148.411764706
UCZrrfYX1hUFfKSZPnQydP4w,12,True,192,204,Music,110450.25,0,6192785.0
UC_mVb0pZH2Z06SqH8gqt16w,14,True,148,162,Sports,37816.77604166666,0,41000488.5
UCcCtwWZlbENdsCnF2Nzjivg,21,False,222,243,Gaming,24474.5,0,5106701.125
UCjXKhMQTMFBOlzY4sxaWkWA,40,False,207,247,Education,83318.0,41,32210300.11111111
UCO0HxGZ6IUy7VU1edYcGtWw,22,False,217,239,Gaming,9904.642857142857,0,1103283.0
UC88VDGVNmqG1TV9EYHd67mA,16,False,157,173,Education,13126.12037037037,22,802088.3888888889
UCYOlOknUKKDMJtXHNoUTUMw,20,False,134,154,Gaming,39046.75,0,9253028.75
UChheXHmJiTX9_3EyDeFiw2A,23,False,111,134,Music,98878.46354166669,0,20331791.78125
UCsnqYqWm18LqeRwNHiljoLw,8,True,211,219,Gaming,27827.27604166667,0,2937464.296875
UC-Njl4HYJ75O1GUBWatKEcw,8,True,80,88,Gaming,8192.953125,1,4839335.058449074
UC6JmzBg0e91_OAiPeEnRf0w,14,True,218,232,Education,3416.875,2,1000991.875
UCUyVHhyGAR3djWzqlljIN1A,12,True,235,247,Music,1149380.0,2,93850385.5
UCeRYN0tYBQVrC2cKsxJjdow,21,False,160,181,News & Politics,2665.1296296296296,0,422497.35185185185
UCl3M4fSg4lMAT2HwM3pm4nQ,16,False,194,210,Music,112526.74479166669,0,3214406.125
UCEYLTC2y5DqY106JohXNinw,12,True,94,106,Entertainment,14333.223958333336,0,3175502.161458333
UCLvbB-yIGW_RDqyhGpMyKUA,15,True,229,244,Gaming,70508.4,0,6632580.6
UCf6uN3ixXTX1H9iR1nbAGYg,15,True,99,114,Travel & Events,44291.86458333334,3,17090849.520833332
UCYyLyRGNmzYNaX_PVPbotRA,10,True,126,136,Entertainment,33009.875,0,5452568.375
UCVKYgRo8xliz1Q7wWWcSP-A,8,True,215,223,Pets & Animals,7438.470833333334,1,3446677.479166666
UCBjQwd62OJgixzW49TKGERg,8,True,206,214,Gaming,207564.609375,1,58169031.53645834
UCyiWZQTnQ8TjdVHsyqC3sIw,18,False,157,175,Gaming,43448.546875,4,3263100.71875
UCoKcgq5r8oWjvMaxtxO3vPQ,30,False,210,240,Howto & Style,21408.135416666668,0,10418660.53125
UChefbvjHOuDW8nhHu0rN_mw,20,False,208,228,Comedy,29445.44791666667,0,8513845.234375
UC_6_aZf1I1T83kQRg12bS7w,13,True,98,111,Autos & Vehicles,599.7265625,0,629108.0
UCK4_u1eRa53s61zbThC6NOg,15,True,190,205,Gaming,12469.266666666665,1,2726734.4
UCg-xQ0G82QaFEleKprl04rw,12,True,181,193,People & Blogs,13589.88425925926,0,698802.7453703703
UCeiNMDTRFR_QTiVHLYlufEw,24,False,122,146,Entertainment,65805.0,0,22931693.0
UCS724X_nrwOE1vMCGNnv1DQ,13,True,120,133,Gaming,9149.0,8,49955.5
UCIVpIsCDdfSfJBzXKRYXjRA,24,False,126,150,Gaming,121696.25,16,14999777.0
UC5zfRWJCp8-PxxlDmtyG1fA,17,False,209,226,Entertainment,51579.64583333334,6,9008086.848958334
UCvyURYByXsPNorRBpExxsQg,28,False,190,218,Music,15898.454545454546,0,7783993.090909091
UCOcHI3C-BGTU8Qt3C0cpHUg,13,True,147,160,Film and Animation,52893.421875,0,1675581.026041667
UCqnbJIfOIH8YChOO3YqKWIQ,19,False,98,117,Howto & Style,1841.2592592592605,0,120522.5925925926
UCfM_Ssj1bNzrLATiEFBCw_Q,10,True,97,107,Gaming,36448.395833333336,0,1138254.020833333
UC7_uYbNuR63Z8jQmlrTzXiA,10,True,237,247,Science & Technology,49148.33333333334,0,20605857.666666668
UCotvJOFdb8_cBS_frChhlzg,20,False,175,195,Music,41674.0,1,6076930.0
UCyvp3WyccmP7TQYiCkEFVng,31,False,201,232,Autos & Vehicles,13067.927083333336,1,4249121.979166667
UCBPBm0lmc-W0m6X-dXYTjqg,15,True,144,159,News & Politics,18604.44444444444,115,63608738.11111111
UC1zsfp3OD8qWQ0HfLbz2TXg,18,False,196,214,Music,30825.222222222223,0,9924645.111111112
UCGVvseP16CPw2qseX16HaxA,27,False,155,182,Gaming,9016.796875,1,1201164.953125
UCE2rZOVPBHBY3mS0mBwwqZw,11,True,92,103,News & Politics,20028.25,15,7050214.375
UCiha3qKYJmFHeA33OOB8_gw,9,True,224,233,Entertainment,17427.238095238095,0,961417.9047619049
UCyEwepdQwQbiDrnGptChyHw,11,True,228,239,Gaming,204671.25,6,27663601.125
UCpvxLVBSwCKqZFJS5TqY0YA,19,False,227,246,People & Blogs,10145.4,4,1644796.2
UCfKJcAFlJb2FrmWf0qHXP8Q,14,True,95,109,Sports,1538.4375,0,320954.06770833326
UCXEA5cYzPAZ_AnQkcB83waA,8,True,213,221,Gaming,7777.701923076923,17,223938.3653846153
UCyalP8EB0sLGmE4fiXOfCFg,15,True,231,246,Music,26626.153846153848,0,15304219.615384614
UCYLRVAMJNhzst45gTfkVIfA,19,False,137,156,Howto & Style,220720.5,1,13115097.625
UCE_1aD7o6AwY09DWSn5Vf_A,12,True,122,134,Gaming,330.0,0,83708.0
UCkRUl2OXvJK49rEk9DF4KMQ,17,False,189,206,Travel & Events,7690.157894736842,0,2579933.3684210526
UC01BXM3HTneoEiimOKj5j2g,12,True,202,214,Gaming,6735.625,19,77454.75
UCMzoDqH_4L_aPk8_Rg7CNrA,42,False,165,207,Entertainment,50184.375,0,22866929.0
UCrBQH8eIlflyBxdJXPrKNdw,51,False,190,241,Film and Animation,47438.625,1,144458.5
UC4JEl2dMSkFUCXnYvh1lIzw,8,True,238,246,Music,13245.222222222224,0,3691006.333333334
UCALjQbQhtEeUFi5tSIDFY4Q,16,False,123,139,Music,69847.375,0,11255584.0
UCeX3eSq5-Q5IVmaR9RqRYvw,8,True,211,219,People & Blogs,128670.375,2,11484208.0
UCNWseFuMnbq5QP7qaDdeJFg,16,False,171,187,Gaming,35438.5,5,958300.5
UCMSMMF_ET4o6rR7tQEypILg,18,False,190,208,Gaming,21969.875,0,2402900.75
UCJeyH-TWwuvDz7F0fzNn5Og,12,True,153,165,Howto & Style,36217.0625,2,37399940.598958336
UClaGr2V9avrnyuDTNwZ3FlQ,14,True,73,87,Gaming,9540.21875,0,3160274.203125
UC4wsZs4oPh8XTsinOz3pm4A,13,True,199,212,Education,51045.88601036269,3,7613809.233160621
UCOxEm2SO0mzSwcl8lTJRVmw,8,True,147,155,Music,20352.796875,16,7213738.0
UCzfx1QvKjn-BxLMLBdBGgMw,24,False,166,190,Gaming,58113.84895833334,2,15170068.072916664
UC1OktldyAC8ZT_1sqkiHE1w,30,False,199,229,Gaming,23263.336787564767,1,2227162.829015544
UC33Vyv1nSmA1fEzkovHxVTw,15,True,132,147,Gaming,58895.0,12,9028051.0
UCuriCa9loP_OsH75_5j8M5w,9,True,228,237,People & Blogs,4039200.5,3,78915050.44791667
UCmUvMgPTrW66DXHgYlpyTbQ,12,True,207,219,Music,736.5104166666665,8,962564.3082802548
UCyloN0mmoThYjGguBqmlO6g,11,True,231,242,News & Politics,57280.117647058825,1,5908829.882352943
UCZB6V9fUov0Mx_us3MWWILg,12,True,213,225,Gaming,43749.45555555556,0,1996812.4222222224
UCUe9EQfn-DeNMxDzVOnaGTw,16,False,178,194,Music,54393.375,2,16806184.625
UCke_bkljXoufHov7hg_bT8Q,19,False,181,200,Entertainment,19379.5,1,1962470.75
UCZ8eyx5Sl8M-M2CERgPep-g,29,False,132,161,Gaming,11464.875,2,461877.5
UC7wo50DHN9te4gI0YVNx2qQ,39,False,169,208,Howto & Style,18382.08055555556,0,1392281.1277777778
UCfr6xzFEI_BhF4n_XxJwoIw,9,True,238,247,Howto & Style,14246.838235294115,0,1369242.8014705882
UCghz8w8iOn3PDpYi9QuC3bQ,27,False,211,238,Entertainment,117991.33854166669,17,11643490.791666664
UCIVM3-CW8t3DWDAfm88P27Q,22,False,202,224,Howto & Style,653899.1770833335,0,67539059.72916667
UCMcmGzRrRgcrxjNfDUpFOSw,19,False,116,135,Music,18409.13612565445,3,3985713.4083769633
UCQTqAhEI6YE9IO8PVjvrKAg,19,False,125,144,People & Blogs,13137.645833333336,2,862615.3541666665
UCAVrurkdIQwDkZIDBsI-y3A,18,False,180,198,Sports,1068.9166666666667,81,600277.25
UCZVWupMY1F8SEsALG5ohE5Q,8,True,234,242,Entertainment,23708.5,5,1992979.75
UCBq8CLRcJN8rgqHOkyL1ozg,11,True,231,242,Gaming,54590.73333333333,1,32861959.73333333
UCm1EuE9WxwXWIT7fte6M-sA,14,True,135,149,Comedy,75.0,0,3393.333333333333
UCFZ5TMQ89OcueE5nYWpdP0g,8,True,163,171,Entertainment,12718.125,0,40510755.75
UC2HGvsTvO7AN0aFs92KV6yg,11,True,236,247,Entertainment,127778.625,1,10308121.284722222
UCIy40c9aNYpGQRkkkWDc_5A,24,False,223,247,Music,28755.0,0,5499502.875
UCxDY9cD9XGPG6uYwnc86F5g,18,False,199,217,Howto & Style,200149.984375,4,29853574.03645833
UCVncHWJWLidl9dgsqU7ZC2g,9,True,133,142,Howto & Style,30009.375,0,3624436.0
UCzzmGsmy8cBxmqljbVG_e7Q,10,True,225,235,People & Blogs,25214.66666666667,6,4503003.0
UCw7FSgzdHFeaIKk4qUD_nEA,16,False,124,140,Howto & Style,303398.375,0,39552852.625
UCGBZtfiGxAtIagur9XcBxIQ,20,False,189,209,Entertainment,648891.9479166665,0,76964067.77083333
UC8p6aqja2so3hfQCwaiutow,10,True,117,127,Nonprofits & Activism,124.125,1,18990.125
UCygOEOR5_gHlG_SIgk1b9mA,14,True,230,244,Music,458506.375,0,195910317.25
UCyPQJbiqZHOgNFnOObNP-kg,28,False,164,192,Music,64586.765625,0,9967709.34375
UCx5yfdHp_MNllSPCUGQDwog,20,False,178,198,Film and Animation,12357.0,3,647677.1111111111
UCn0LKeQtBmtQanUp1ELG9SA,39,False,164,203,Gaming,29539.1875,0,1126133.78125
UCqpHGcIkYo6YLy5nYmAPAZA,24,False,210,234,Entertainment,44926.31018518518,0,13010945.620370371
UCjALGqcF7JQMlXRpI3T5ntw,19,False,130,149,Entertainment,71029.0,1,1230965.25
UCB5xrRg1x6FbmgiSWSI-hbQ,26,False,124,150,Autos & Vehicles,10972.875,2,240178.75
UC5-K6tfpkupzMswY8yYEtbg,24,False,138,162,Gaming,23524.20833333333,1,3521676.703125
UCu6KZpnKDcidYEx6ulPBe0g,13,True,211,224,Entertainment,42609.020833333336,6,15080534.921875
UCkqnjaBMjpVtRh1Va6pSPVg,27,False,171,198,Gaming,43821.5,13,42891296.5
UCy8wUfnY_qXUTpmqBhzolpw,11,True,236,247,Sports,137732.0,0,102922981.0
UC-CuYOe0zmr8tKJi46s4ehA,13,True,105,118,Music,1671.881822088526,0,773572.7232488181
UC8HbUNcy1t_D_CXAhmpaaTQ,13,True,91,104,Gaming,6140.125,0,592678.125
UCeI4gAGgrNtBY5CKhgpGhFA,21,False,104,125,Pets & Animals,12287.453125,0,14800539.776041664
UCxe93I7CX6ib1Ttji_zBAQQ,21,False,209,230,Film and Animation,1376372.25,0,208915889.2447917
